worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,num-workers,obj-type,tot-num-obj,total-runtime
2,gas_b_bot,4.423124628000551,13,0.3402403560000424,26,0.1701201780000212,8,signals,250,1288.8809591939998
3,gas_b_bot,4.901786336999976,13,0.3770604874615366,26,0.1885302437307683,8,signals,250,1288.8809591939998
4,gas_b_bot,4.911715088999699,13,0.3778242376153615,26,0.18891211880768075,8,signals,250,1288.8809591939998
5,gas_b_bot,4.777567991999604,13,0.36750523015381564,26,0.18375261507690782,8,signals,250,1288.8809591939998
6,gas_b_bot,5.176784383999802,13,0.3982141833846002,26,0.1991070916923001,8,signals,250,1288.8809591939998
7,gas_b_bot,4.50856580799973,13,0.3468127544615177,26,0.17340637723075886,8,signals,250,1288.8809591939998
8,gas_b_bot,2.6862851609994323,8,0.33578564512492903,16,0.16789282256246452,8,signals,250,1288.8809591939998
1,mcp_vis_sig3,9.372870466000677,13,0.7209900358462059,26,0.36049501792310296,8,signals,250,1288.8809591939998
2,mcp_vis_sig3,9.523199168000247,13,0.7325537821538651,26,0.36627689107693256,8,signals,250,1288.8809591939998
3,mcp_vis_sig3,9.095428218000052,13,0.6996483244615425,26,0.34982416223077123,8,signals,250,1288.8809591939998
4,mcp_vis_sig3,8.664367977999973,13,0.6664898444615364,26,0.3332449222307682,8,signals,250,1288.8809591939998
5,mcp_vis_sig3,7.818639101999906,13,0.6014337770769159,26,0.30071688853845796,8,signals,250,1288.8809591939998
6,mcp_vis_sig3,8.946940940999411,13,0.6882262262307239,26,0.34411311311536197,8,signals,250,1288.8809591939998
7,mcp_vis_sig3,8.099877971999376,13,0.6230675363076443,26,0.31153376815382217,8,signals,250,1288.8809591939998
8,mcp_vis_sig3,5.170658545000151,8,0.6463323181250189,16,0.32316615906250945,8,signals,250,1288.8809591939998
1,mcp_vis_sig1,6.470001413999853,13,0.4976924164615272,26,0.2488462082307636,8,signals,250,1288.8809591939998
2,mcp_vis_sig1,5.973125700999844,13,0.4594712077692188,26,0.2297356038846094,8,signals,250,1288.8809591939998
3,mcp_vis_sig1,5.6161006350002936,13,0.43200774115386875,26,0.21600387057693438,8,signals,250,1288.8809591939998
4,mcp_vis_sig1,5.979450908000217,13,0.45995776215386286,26,0.22997888107693143,8,signals,250,1288.8809591939998
5,mcp_vis_sig1,5.568528481999238,13,0.4283483447691721,26,0.21417417238458605,8,signals,250,1288.8809591939998
6,mcp_vis_sig1,5.436612284999683,13,0.4182009449999756,26,0.2091004724999878,8,signals,250,1288.8809591939998
7,mcp_vis_sig1,5.392465558000367,13,0.41480504292310516,26,0.20740252146155258,8,signals,250,1288.8809591939998
8,mcp_vis_sig1,3.296744180999667,8,0.4120930226249584,16,0.2060465113124792,8,signals,250,1288.8809591939998
1,sat_fix,4.830993569999919,13,0.37161488999999376,13,0.37161488999999376,8,signals,250,1288.8809591939998
2,sat_fix,3.9686288809998587,13,0.30527914469229683,13,0.30527914469229683,8,signals,250,1288.8809591939998
3,sat_fix,4.5220042370001465,13,0.34784647976924205,13,0.34784647976924205,8,signals,250,1288.8809591939998
4,sat_fix,4.101494081000055,13,0.31549954469231195,13,0.31549954469231195,8,signals,250,1288.8809591939998
5,sat_fix,4.183970965999833,13,0.32184392046152566,13,0.32184392046152566,8,signals,250,1288.8809591939998
6,sat_fix,4.031902548999824,13,0.3101463499230634,13,0.3101463499230634,8,signals,250,1288.8809591939998
7,sat_fix,4.1198657520008055,13,0.31691275015390813,13,0.31691275015390813,8,signals,250,1288.8809591939998
8,sat_fix,2.911444009000661,9,0.32349377877785124,9,0.32349377877785124,8,signals,250,1288.8809591939998
1,ha_2_bright,9.125582046999625,13,0.7019678497692019,26,0.35098392488460095,8,signals,250,1288.8809591939998
2,ha_2_bright,8.746952122999573,14,0.6247822944999696,28,0.3123911472499848,8,signals,250,1288.8809591939998
3,ha_2_bright,8.360430431000168,13,0.6431100331538591,26,0.32155501657692953,8,signals,250,1288.8809591939998
4,ha_2_bright,8.484964149000007,13,0.6526895499230775,26,0.32634477496153874,8,signals,250,1288.8809591939998
5,ha_2_bright,8.251600222999514,14,0.5894000159285367,28,0.2947000079642684,8,signals,250,1288.8809591939998
6,ha_2_bright,8.171696029000486,13,0.6285920022308067,26,0.31429600111540335,8,signals,250,1288.8809591939998
7,ha_2_bright,7.72825426000054,13,0.5944810969231185,26,0.29724054846155923,8,signals,250,1288.8809591939998
8,ha_2_bright,7.562116970000716,11,0.6874651790909742,22,0.3437325895454871,8,signals,250,1288.8809591939998
1,ha_1_bright,8.278900426999826,13,0.6368384943846019,26,0.31841924719230097,8,signals,250,1288.8809591939998
2,ha_1_bright,7.168878767000024,13,0.5514522128461556,26,0.2757261064230778,8,signals,250,1288.8809591939998
3,ha_1_bright,7.22421007200046,13,0.5557084670769584,26,0.2778542335384792,8,signals,250,1288.8809591939998
4,ha_1_bright,6.683352856999591,13,0.5141040659230455,26,0.25705203296152274,8,signals,250,1288.8809591939998
5,ha_1_bright,6.0427350410000145,13,0.4648257723846165,26,0.23241288619230824,8,signals,250,1288.8809591939998
6,ha_1_bright,6.85209550899981,13,0.5270842699230622,26,0.2635421349615311,8,signals,250,1288.8809591939998
7,ha_1_bright,6.3437659730007,13,0.48798199792313074,26,0.24399099896156537,8,signals,250,1288.8809591939998
8,ha_1_bright,6.848311591000311,12,0.5706926325833592,24,0.2853463162916796,8,signals,250,1288.8809591939998
1,h_to_d_ratio,5.515296176999982,12,0.4596080147499985,24,0.22980400737499926,8,signals,250,1288.8809591939998
2,h_to_d_ratio,5.133982772999843,12,0.4278318977499869,24,0.21391594887499346,8,signals,250,1288.8809591939998
3,h_to_d_ratio,5.269490014000439,12,0.43912416783336994,24,0.21956208391668497,8,signals,250,1288.8809591939998
4,h_to_d_ratio,5.428940599000271,12,0.4524117165833559,24,0.22620585829167794,8,signals,250,1288.8809591939998
5,h_to_d_ratio,5.404709341999478,12,0.4503924451666232,24,0.2251962225833116,8,signals,250,1288.8809591939998
6,h_to_d_ratio,5.140690803000325,12,0.4283909002500271,24,0.21419545012501354,8,signals,250,1288.8809591939998
7,h_to_d_ratio,6.776045259000057,12,0.5646704382500047,24,0.28233521912500237,8,signals,250,1288.8809591939998
8,h_to_d_ratio,1.6832579410001927,4,0.42081448525004816,8,0.21040724262502408,8,signals,250,1288.8809591939998
1,input_16,5.2429516869997315,13,0.4033039759230563,26,0.20165198796152814,8,signals,250,1288.8809591939998
2,input_16,5.309341847999349,13,0.4084109113845653,26,0.20420545569228266,8,signals,250,1288.8809591939998
3,input_16,4.656731971000227,13,0.35821015161540204,26,0.17910507580770102,8,signals,250,1288.8809591939998
4,input_16,5.590561404999789,13,0.4300431849999838,26,0.2150215924999919,8,signals,250,1288.8809591939998
5,input_16,4.95149431199934,13,0.3808841778461031,26,0.19044208892305156,8,signals,250,1288.8809591939998
6,input_16,4.714406473000054,13,0.3626466517692349,26,0.18132332588461744,8,signals,250,1288.8809591939998
7,input_16,5.425385733999974,13,0.41733736415384415,26,0.20866868207692207,8,signals,250,1288.8809591939998
8,input_16,2.9105068340004436,8,0.36381335425005545,16,0.18190667712502773,8,signals,250,1288.8809591939998
1,twopi_diode,5.564996414999769,13,0.42807664730767453,26,0.21403832365383726,8,signals,250,1288.8809591939998
2,twopi_diode,5.480454534000273,13,0.4215734256923287,26,0.21078671284616435,8,signals,250,1288.8809591939998
3,twopi_diode,5.039403565000612,13,0.38764642807697014,26,0.19382321403848507,8,signals,250,1288.8809591939998
4,twopi_diode,5.0452135340001405,13,0.38809334876924156,26,0.19404667438462078,8,signals,250,1288.8809591939998
5,twopi_diode,5.337459716000012,13,0.41057382430769324,26,0.20528691215384662,8,signals,250,1288.8809591939998
6,twopi_diode,4.620435949999774,13,0.35541814999998256,26,0.17770907499999128,8,signals,250,1288.8809591939998
7,twopi_diode,4.932280947000436,13,0.3794062266923412,26,0.1897031133461706,8,signals,250,1288.8809591939998
8,twopi_diode,3.31364388899965,8,0.4142054861249562,16,0.2071027430624781,8,signals,250,1288.8809591939998
1,main_power,6.57448371800001,13,0.5057295167692316,26,0.2528647583846158,8,signals,250,1288.8809591939998
2,main_power,6.981818620999547,13,0.537062970846119,26,0.2685314854230595,8,signals,250,1288.8809591939998
3,main_power,6.968634801999542,13,0.5360488309230417,26,0.26802441546152084,8,signals,250,1288.8809591939998
4,main_power,6.692360062999796,13,0.5147969279230613,26,0.25739846396153065,8,signals,250,1288.8809591939998
5,main_power,6.493795551000403,13,0.4995227346923387,26,0.24976136734616936,8,signals,250,1288.8809591939998
6,main_power,6.334319128999596,13,0.4872553176153535,26,0.24362765880767676,8,signals,250,1288.8809591939998
7,main_power,6.48373916500077,13,0.4987491665385208,26,0.2493745832692604,8,signals,250,1288.8809591939998
8,main_power,3.3237182009997923,6,0.5539530334999654,12,0.2769765167499827,8,signals,250,1288.8809591939998
1,bright,10.395895761999782,13,0.7996842893845986,39,0.2665614297948662,8,signals,250,1288.8809591939998
2,bright,10.172804729000745,13,0.782523440692365,39,0.260841146897455,8,signals,250,1288.8809591939998
3,bright,9.951134719999573,13,0.7654719015384287,39,0.25515730051280955,8,signals,250,1288.8809591939998
4,bright,9.612567021999894,13,0.7394282324615303,39,0.24647607748717676,8,signals,250,1288.8809591939998
5,bright,8.829381344000467,13,0.6791831803077282,39,0.22639439343590942,8,signals,250,1288.8809591939998
6,bright,9.111653870999362,13,0.7008964516153355,39,0.2336321505384452,8,signals,250,1288.8809591939998
7,bright,8.826767565999944,13,0.6789821204615342,39,0.22632737348717805,8,signals,250,1288.8809591939998
8,bright,4.306729367999651,6,0.7177882279999418,18,0.23926274266664727,8,signals,250,1288.8809591939998
1,good,6.990141915999629,13,0.5377032243076638,26,0.2688516121538319,8,signals,250,1288.8809591939998
2,good,6.8492653260000225,14,0.48923323757143017,28,0.24461661878571508,8,signals,250,1288.8809591939998
3,good,7.238549673999842,13,0.5568115133846032,26,0.2784057566923016,8,signals,250,1288.8809591939998
4,good,6.31230110999968,13,0.4855616238461292,26,0.2427808119230646,8,signals,250,1288.8809591939998
5,good,6.554717122000511,14,0.46819408014289365,28,0.23409704007144683,8,signals,250,1288.8809591939998
6,good,5.487526384000375,13,0.42211741415387505,26,0.21105870707693752,8,signals,250,1288.8809591939998
7,good,5.202903415000037,13,0.4002233396153875,26,0.20011166980769374,8,signals,250,1288.8809591939998
8,good,5.851944190000722,12,0.4876620158333935,24,0.24383100791669676,8,signals,250,1288.8809591939998
1,z_o,4.297820970999965,13,0.33060161315384345,13,0.33060161315384345,8,signals,250,1288.8809591939998
2,z_o,4.8123629640003855,13,0.37018176646156814,13,0.37018176646156814,8,signals,250,1288.8809591939998
3,z_o,4.7346096000001126,13,0.3642007384615471,13,0.3642007384615471,8,signals,250,1288.8809591939998
4,z_o,4.761286525999822,13,0.36625280969229396,13,0.36625280969229396,8,signals,250,1288.8809591939998
5,z_o,4.010708989000705,13,0.3085160760769773,13,0.3085160760769773,8,signals,250,1288.8809591939998
6,z_o,4.08234759700008,13,0.31402673823077537,13,0.31402673823077537,8,signals,250,1288.8809591939998
7,z_o,4.243781487999513,13,0.3264447298461164,13,0.3264447298461164,8,signals,250,1288.8809591939998
8,z_o,2.8659496109994507,9,0.31843884566660563,9,0.31843884566660563,8,signals,250,1288.8809591939998
1,prad_2pi,4.479973829999835,13,0.34461337153844884,26,0.17230668576922442,8,signals,250,1288.8809591939998
2,prad_2pi,5.202757143000781,13,0.400212087923137,26,0.2001060439615685,8,signals,250,1288.8809591939998
3,prad_2pi,4.501606747000551,13,0.3462774420769655,26,0.17313872103848274,8,signals,250,1288.8809591939998
4,prad_2pi,4.641599294999651,13,0.35704609961535777,26,0.17852304980767889,8,signals,250,1288.8809591939998
5,prad_2pi,4.50522623300003,13,0.3465558640769254,26,0.1732779320384627,8,signals,250,1288.8809591939998
6,prad_2pi,4.340949544999603,13,0.3339191957692002,26,0.1669595978846001,8,signals,250,1288.8809591939998
7,prad_2pi,4.433280809999815,13,0.3410216007692165,26,0.17051080038460825,8,signals,250,1288.8809591939998
8,prad_2pi,4.102575611999782,12,0.3418813009999819,24,0.17094065049999094,8,signals,250,1288.8809591939998
1,piezo_jbot,4.83870190000016,13,0.37220783846155076,26,0.18610391923077538,8,signals,250,1288.8809591939998
2,piezo_jbot,5.369741214999522,13,0.41305701653842475,26,0.20652850826921237,8,signals,250,1288.8809591939998
3,piezo_jbot,5.009653259000515,13,0.38535794300003967,26,0.19267897150001984,8,signals,250,1288.8809591939998
4,piezo_jbot,5.728091316000246,13,0.4406224089230958,26,0.2203112044615479,8,signals,250,1288.8809591939998
5,piezo_jbot,5.099739473000227,13,0.39228765176924824,26,0.19614382588462412,8,signals,250,1288.8809591939998
6,piezo_jbot,5.540128014999937,13,0.4261636934615336,26,0.2130818467307668,8,signals,250,1288.8809591939998
7,piezo_jbot,5.286285828000473,13,0.4066373713846518,26,0.2033186856923259,8,signals,250,1288.8809591939998
8,piezo_jbot,4.717969405999611,12,0.39316411716663424,24,0.19658205858331712,8,signals,250,1288.8809591939998
1,hards_rate,7.511959886000113,13,0.5778430681538549,26,0.28892153407692744,8,signals,250,1288.8809591939998
2,hards_rate,6.84033829100008,13,0.5261798685384677,26,0.2630899342692338,8,signals,250,1288.8809591939998
3,hards_rate,6.691285887000049,13,0.5147142990000038,26,0.2573571495000019,8,signals,250,1288.8809591939998
4,hards_rate,6.84750127999996,13,0.5267308676923046,26,0.2633654338461523,8,signals,250,1288.8809591939998
5,hards_rate,6.812367540000196,13,0.5240282723077073,26,0.26201413615385366,8,signals,250,1288.8809591939998
6,hards_rate,7.750210813999729,13,0.5961700626153638,26,0.2980850313076819,8,signals,250,1288.8809591939998
7,hards_rate,6.963520880000033,13,0.5356554523076948,26,0.2678277261538474,8,signals,250,1288.8809591939998
8,hards_rate,4.107648373999837,8,0.5134560467499796,16,0.2567280233749898,8,signals,250,1288.8809591939998
1,cii_c_bright,5.821581347000574,13,0.4478139497692749,26,0.22390697488463746,8,signals,250,1288.8809591939998
2,cii_c_bright,5.799481301000014,13,0.44611394623077033,26,0.22305697311538517,8,signals,250,1288.8809591939998
3,cii_c_bright,5.797627079000449,13,0.4459713137692653,26,0.22298565688463265,8,signals,250,1288.8809591939998
4,cii_c_bright,5.810365493000063,13,0.4469511917692356,26,0.2234755958846178,8,signals,250,1288.8809591939998
5,cii_c_bright,5.876598801999535,13,0.4520460616922719,26,0.22602303084613595,8,signals,250,1288.8809591939998
6,cii_c_bright,6.349670780999986,13,0.48843621392307585,26,0.24421810696153792,8,signals,250,1288.8809591939998
7,cii_c_bright,5.563729853000041,13,0.4279792194615416,26,0.2139896097307708,8,signals,250,1288.8809591939998
8,cii_c_bright,5.232382930000313,12,0.4360319108333594,24,0.2180159554166797,8,signals,250,1288.8809591939998
1,balmer_h_to_d,4.128605406000133,12,0.3440504505000111,24,0.17202522525000555,8,signals,250,1288.8809591939998
2,balmer_h_to_d,4.0061022280006,12,0.3338418523333833,24,0.16692092616669166,8,signals,250,1288.8809591939998
3,balmer_h_to_d,4.205861957000707,12,0.3504884964167256,24,0.1752442482083628,8,signals,250,1288.8809591939998
4,balmer_h_to_d,3.89844277300017,12,0.3248702310833475,24,0.16243511554167375,8,signals,250,1288.8809591939998
5,balmer_h_to_d,4.096578454000337,12,0.3413815378333614,24,0.1706907689166807,8,signals,250,1288.8809591939998
6,balmer_h_to_d,3.807404895000218,12,0.3172837412500182,24,0.1586418706250091,8,signals,250,1288.8809591939998
7,balmer_h_to_d,3.8370542849997946,12,0.31975452374998287,24,0.15987726187499143,8,signals,250,1288.8809591939998
8,balmer_h_to_d,2.5339228889997685,8,0.31674036112497106,16,0.15837018056248553,8,signals,250,1288.8809591939998
1,rf_power_net,7.0675318120001975,13,0.5436562932307845,26,0.27182814661539223,8,signals,250,1288.8809591939998
2,rf_power_net,7.036900963999869,13,0.5413000741538361,26,0.27065003707691804,8,signals,250,1288.8809591939998
3,rf_power_net,6.902290588000142,13,0.5309454298461648,26,0.2654727149230824,8,signals,250,1288.8809591939998
4,rf_power_net,7.424742614000024,13,0.5711340472307711,26,0.28556702361538555,8,signals,250,1288.8809591939998
5,rf_power_net,6.771959669000353,13,0.5209199745384887,26,0.26045998726924435,8,signals,250,1288.8809591939998
6,rf_power_net,7.573981014999845,13,0.5826139242307573,26,0.29130696211537865,8,signals,250,1288.8809591939998
7,rf_power_net,6.688930288999472,13,0.5145330991538055,26,0.25726654957690276,8,signals,250,1288.8809591939998
8,rf_power_net,5.039288971000133,9,0.5599209967777925,18,0.27996049838889625,8,signals,250,1288.8809591939998
1,rf_power_j4,7.3961178870004005,13,0.5689321451538769,26,0.28446607257693846,8,signals,250,1288.8809591939998
2,rf_power_j4,7.797409439000148,13,0.5998007260769345,26,0.29990036303846723,8,signals,250,1288.8809591939998
3,rf_power_j4,7.825733112999842,13,0.601979470230757,26,0.3009897351153785,8,signals,250,1288.8809591939998
4,rf_power_j4,7.633007489000192,13,0.5871544222307841,26,0.29357721111539203,8,signals,250,1288.8809591939998
5,rf_power_j4,7.023442620999958,13,0.5402648169999968,26,0.2701324084999984,8,signals,250,1288.8809591939998
6,rf_power_j4,7.171233237999331,13,0.5516333259999485,26,0.27581666299997426,8,signals,250,1288.8809591939998
7,rf_power_j4,7.788440485999672,13,0.5991108066153594,26,0.2995554033076797,8,signals,250,1288.8809591939998
8,rf_power_j4,4.690940649999902,9,0.5212156277777669,18,0.26060781388888343,8,signals,250,1288.8809591939998
1,rf_power_j3,4.943140274000143,13,0.38024155953847255,26,0.19012077976923628,8,signals,250,1288.8809591939998
2,rf_power_j3,4.937654588999976,13,0.3798195837692289,26,0.18990979188461446,8,signals,250,1288.8809591939998
3,rf_power_j3,5.17306226600067,13,0.39792786661543617,26,0.19896393330771808,8,signals,250,1288.8809591939998
4,rf_power_j3,5.254662639999879,13,0.4042048184615291,26,0.20210240923076456,8,signals,250,1288.8809591939998
5,rf_power_j3,4.7420344639995164,13,0.36477188184611664,26,0.18238594092305832,8,signals,250,1288.8809591939998
6,rf_power_j3,5.210408303999429,13,0.40080063876918687,26,0.20040031938459343,8,signals,250,1288.8809591939998
7,rf_power_j3,5.059922961000666,13,0.3892248431538974,26,0.1946124215769487,8,signals,250,1288.8809591939998
8,rf_power_j3,3.5098354960000506,9,0.3899817217777834,18,0.1949908608888917,8,signals,250,1288.8809591939998
1,rf_power_e,4.442451655999321,13,0.3417270504614862,26,0.1708635252307431,8,signals,250,1288.8809591939998
2,rf_power_e,5.00288593499954,13,0.38483737961534925,26,0.19241868980767463,8,signals,250,1288.8809591939998
3,rf_power_e,4.3066240070002095,13,0.33127876976924686,26,0.16563938488462343,8,signals,250,1288.8809591939998
4,rf_power_e,4.332226057000298,13,0.3332481582307922,26,0.1666240791153961,8,signals,250,1288.8809591939998
5,rf_power_e,5.510654544000317,13,0.4238965033846398,26,0.2119482516923199,8,signals,250,1288.8809591939998
6,rf_power_e,4.6688388340007805,13,0.3591414487692908,26,0.1795707243846454,8,signals,250,1288.8809591939998
7,rf_power_e,5.0584816479995425,13,0.38911397292304173,26,0.19455698646152086,8,signals,250,1288.8809591939998
8,rf_power_e,3.515995761999875,9,0.3906661957777639,18,0.19533309788888195,8,signals,250,1288.8809591939998
1,rf_power_d,5.1945554490002905,13,0.39958118838463774,26,0.19979059419231887,8,signals,250,1288.8809591939998
2,rf_power_d,4.764450431000114,13,0.36649618700000874,26,0.18324809350000437,8,signals,250,1288.8809591939998
3,rf_power_d,4.824969974999476,13,0.37115153653842126,26,0.18557576826921063,8,signals,250,1288.8809591939998
4,rf_power_d,4.970201869000448,13,0.38232322069234215,26,0.19116161034617107,8,signals,250,1288.8809591939998
5,rf_power_d,5.045849692000047,13,0.3881422840000036,26,0.1940711420000018,8,signals,250,1288.8809591939998
6,rf_power_d,4.619394864000242,13,0.3553380664615571,26,0.17766903323077854,8,signals,250,1288.8809591939998
7,rf_power_d,5.783744372999536,13,0.4449034133076566,26,0.2224517066538283,8,signals,250,1288.8809591939998
8,rf_power_d,3.711647049000021,9,0.412405227666669,18,0.2062026138333345,8,signals,250,1288.8809591939998
1,start_time,4.383914396999899,13,0.3372241843846076,13,0.3372241843846076,8,signals,250,1288.8809591939998
2,start_time,4.257799845000591,13,0.32752306500004547,13,0.32752306500004547,8,signals,250,1288.8809591939998
3,start_time,4.202703092000775,13,0.32328485323082884,13,0.32328485323082884,8,signals,250,1288.8809591939998
4,start_time,4.546128854000017,13,0.3497022195384628,13,0.3497022195384628,8,signals,250,1288.8809591939998
5,start_time,4.133058178000283,13,0.3179275521538679,13,0.3179275521538679,8,signals,250,1288.8809591939998
6,start_time,4.575042303000373,13,0.3519263310000287,13,0.3519263310000287,8,signals,250,1288.8809591939998
7,start_time,3.984717255999385,13,0.3065167119999527,13,0.3065167119999527,8,signals,250,1288.8809591939998
8,start_time,2.9849415959997714,9,0.33166017733330794,9,0.33166017733330794,8,signals,250,1288.8809591939998
1,p_16_xmds,6.357000474000415,13,0.4890000364615704,26,0.2445000182307852,8,signals,250,1288.8809591939998
2,p_16_xmds,6.223818411999673,13,0.47875526246151334,26,0.23937763123075667,8,signals,250,1288.8809591939998
3,p_16_xmds,5.94068538800002,13,0.4569757990769246,26,0.2284878995384623,8,signals,250,1288.8809591939998
4,p_16_xmds,6.291240119000577,13,0.48394154761542896,26,0.24197077380771448,8,signals,250,1288.8809591939998
