worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,num-workers,obj-type,tot-num-obj,total-runtime
3,ha_2_bright,9.018849244001103,13,0.693757634153931,26,0.3468788170769655,8,signals,250,1306.5396005270013
4,ha_2_bright,8.01850474100138,13,0.6168080570001061,26,0.30840402850005305,8,signals,250,1306.5396005270013
5,ha_2_bright,9.361871252998753,14,0.6687050894999109,28,0.33435254474995546,8,signals,250,1306.5396005270013
6,ha_2_bright,9.16403457100023,13,0.7049257362307869,26,0.35246286811539346,8,signals,250,1306.5396005270013
7,ha_2_bright,8.646094271000038,13,0.6650841746923106,26,0.3325420873461553,8,signals,250,1306.5396005270013
8,ha_2_bright,7.73799033099931,11,0.7034536664544827,22,0.35172683322724135,8,signals,250,1306.5396005270013
1,ha_1_bright,7.85619903999941,13,0.6043230030768777,26,0.30216150153843885,8,signals,250,1306.5396005270013
2,ha_1_bright,7.34225852399868,13,0.5647891172306677,26,0.28239455861533386,8,signals,250,1306.5396005270013
3,ha_1_bright,7.065602307000518,13,0.5435078697692706,26,0.2717539348846353,8,signals,250,1306.5396005270013
4,ha_1_bright,6.739843621000546,13,0.5184495093077343,26,0.25922475465386713,8,signals,250,1306.5396005270013
5,ha_1_bright,6.786351246000777,13,0.5220270189231366,26,0.2610135094615683,8,signals,250,1306.5396005270013
6,ha_1_bright,7.415479818999302,13,0.5704215245384078,26,0.2852107622692039,8,signals,250,1306.5396005270013
7,ha_1_bright,6.739240769000389,13,0.518403136076953,26,0.2592015680384765,8,signals,250,1306.5396005270013
8,ha_1_bright,7.7445723049986555,12,0.6453810254165546,24,0.3226905127082773,8,signals,250,1306.5396005270013
1,h_to_d_ratio,6.3295659980012715,12,0.5274638331667726,24,0.2637319165833863,8,signals,250,1306.5396005270013
2,h_to_d_ratio,5.553694148000432,12,0.46280784566670263,24,0.23140392283335132,8,signals,250,1306.5396005270013
3,h_to_d_ratio,5.5415630570005305,12,0.46179692141671086,24,0.23089846070835543,8,signals,250,1306.5396005270013
4,h_to_d_ratio,5.679232686999967,12,0.47326939058333056,24,0.23663469529166528,8,signals,250,1306.5396005270013
5,h_to_d_ratio,5.549090280999735,12,0.46242419008331126,24,0.23121209504165563,8,signals,250,1306.5396005270013
6,h_to_d_ratio,5.451778519000072,12,0.45431487658333936,24,0.22715743829166968,8,signals,250,1306.5396005270013
7,h_to_d_ratio,6.546961658999862,12,0.5455801382499885,24,0.27279006912499426,8,signals,250,1306.5396005270013
8,h_to_d_ratio,1.7295845359985833,4,0.4323961339996458,8,0.2161980669998229,8,signals,250,1306.5396005270013
1,input_16,5.12084639800014,13,0.3939112613846261,26,0.19695563069231306,8,signals,250,1306.5396005270013
2,input_16,5.059011066001403,13,0.38915469738472336,26,0.19457734869236168,8,signals,250,1306.5396005270013
3,input_16,4.926214482000432,13,0.3789395755384948,26,0.1894697877692474,8,signals,250,1306.5396005270013
4,input_16,4.945416937000118,13,0.38041668746154755,26,0.19020834373077378,8,signals,250,1306.5396005270013
5,input_16,4.638403476001258,13,0.35680026738471216,26,0.17840013369235608,8,signals,250,1306.5396005270013
6,input_16,5.287671893000152,13,0.4067439917692424,26,0.2033719958846212,8,signals,250,1306.5396005270013
7,input_16,5.293470934999277,13,0.4071900719230213,26,0.20359503596151066,8,signals,250,1306.5396005270013
8,input_16,2.7749133840006834,8,0.34686417300008543,16,0.17343208650004271,8,signals,250,1306.5396005270013
1,twopi_diode,6.50360310600081,13,0.5002771620000623,26,0.25013858100003117,8,signals,250,1306.5396005270013
2,twopi_diode,5.291247262999605,13,0.4070190202307388,26,0.2035095101153694,8,signals,250,1306.5396005270013
3,twopi_diode,4.519459134999124,13,0.3476507026922403,26,0.17382535134612015,8,signals,250,1306.5396005270013
4,twopi_diode,4.838917758999742,13,0.37222444299998014,26,0.18611222149999007,8,signals,250,1306.5396005270013
5,twopi_diode,4.805487531999461,13,0.3696528870768816,26,0.1848264435384408,8,signals,250,1306.5396005270013
6,twopi_diode,4.9251261339995835,13,0.37885585646150644,26,0.18942792823075322,8,signals,250,1306.5396005270013
7,twopi_diode,4.44420163399991,13,0.34186166415383923,26,0.17093083207691961,8,signals,250,1306.5396005270013
8,twopi_diode,3.465678499000205,8,0.43320981237502565,16,0.21660490618751282,8,signals,250,1306.5396005270013
1,main_power,7.518733498998699,13,0.5783641153075922,26,0.2891820576537961,8,signals,250,1306.5396005270013
2,main_power,7.122497480000675,13,0.5478844215385135,26,0.27394221076925673,8,signals,250,1306.5396005270013
3,main_power,7.61471039800017,13,0.5857469536923208,26,0.2928734768461604,8,signals,250,1306.5396005270013
4,main_power,5.858686579998903,13,0.45066819846145406,26,0.22533409923072703,8,signals,250,1306.5396005270013
5,main_power,6.300403141000061,13,0.48464639546154314,26,0.24232319773077157,8,signals,250,1306.5396005270013
6,main_power,7.2476442139995925,13,0.557511093384584,26,0.278755546692292,8,signals,250,1306.5396005270013
7,main_power,7.5178838270003325,13,0.5782987559231025,26,0.28914937796155127,8,signals,250,1306.5396005270013
8,main_power,3.4931846059989766,6,0.5821974343331627,12,0.29109871716658137,8,signals,250,1306.5396005270013
1,bright,12.163087001999884,13,0.9356220770769141,39,0.3118740256923047,8,signals,250,1306.5396005270013
2,bright,10.933641726000133,13,0.8410493635384717,39,0.2803497878461573,8,signals,250,1306.5396005270013
3,bright,11.015062742000737,13,0.8473125186154413,39,0.28243750620514707,8,signals,250,1306.5396005270013
4,bright,10.117682692998642,13,0.7782832840768186,39,0.2594277613589395,8,signals,250,1306.5396005270013
5,bright,10.032579781000095,13,0.7717369062307765,39,0.25724563541025885,8,signals,250,1306.5396005270013
6,bright,10.898639256000024,13,0.8383568658461557,39,0.27945228861538524,8,signals,250,1306.5396005270013
7,bright,11.181603703000292,13,0.8601233617692532,39,0.2867077872564177,8,signals,250,1306.5396005270013
8,bright,4.837767402001191,6,0.8062945670001985,18,0.2687648556667328,8,signals,250,1306.5396005270013
1,good,7.074271420000514,13,0.5441747246154242,26,0.2720873623077121,8,signals,250,1306.5396005270013
2,good,6.736259204999442,14,0.4811613717856744,28,0.2405806858928372,8,signals,250,1306.5396005270013
3,good,6.031234194000717,13,0.463941091846209,26,0.2319705459231045,8,signals,250,1306.5396005270013
4,good,5.193504892999044,13,0.3995003763845419,26,0.19975018819227094,8,signals,250,1306.5396005270013
5,good,6.322585707999679,14,0.4516132648571199,28,0.22580663242855994,8,signals,250,1306.5396005270013
6,good,5.830667206999351,13,0.44851286207687313,26,0.22425643103843657,8,signals,250,1306.5396005270013
7,good,5.503991931000201,13,0.42338399469232313,26,0.21169199734616156,8,signals,250,1306.5396005270013
8,good,5.951179689000128,12,0.49593164075001067,24,0.24796582037500534,8,signals,250,1306.5396005270013
1,z_o,4.03804493700045,13,0.31061884130772693,13,0.31061884130772693,8,signals,250,1306.5396005270013
2,z_o,4.141790124000181,13,0.31859924030770626,13,0.31859924030770626,8,signals,250,1306.5396005270013
3,z_o,3.948754557999564,13,0.30375035061535105,13,0.30375035061535105,8,signals,250,1306.5396005270013
4,z_o,4.277726254998925,13,0.329055865769148,13,0.329055865769148,8,signals,250,1306.5396005270013
5,z_o,4.612578858001143,13,0.3548137583077802,13,0.3548137583077802,8,signals,250,1306.5396005270013
6,z_o,4.276782050999827,13,0.3289832346922944,13,0.3289832346922944,8,signals,250,1306.5396005270013
7,z_o,4.326921367999603,13,0.3328401052307387,13,0.3328401052307387,8,signals,250,1306.5396005270013
8,z_o,2.868485191000218,9,0.318720576777802,9,0.318720576777802,8,signals,250,1306.5396005270013
1,prad_2pi,4.653884002000268,13,0.3579910770769437,26,0.17899553853847186,8,signals,250,1306.5396005270013
2,prad_2pi,4.689299481000489,13,0.36071534469234534,26,0.18035767234617267,8,signals,250,1306.5396005270013
3,prad_2pi,4.801560326999606,13,0.3693507943845851,26,0.18467539719229256,8,signals,250,1306.5396005270013
4,prad_2pi,4.804474878999827,13,0.3695749906922944,26,0.1847874953461472,8,signals,250,1306.5396005270013
5,prad_2pi,5.567458252000506,13,0.4282660193846543,26,0.21413300969232715,8,signals,250,1306.5396005270013
6,prad_2pi,4.784315881999646,13,0.3680242986153574,26,0.1840121493076787,8,signals,250,1306.5396005270013
7,prad_2pi,4.553999136998755,13,0.35030762592298115,26,0.17515381296149057,8,signals,250,1306.5396005270013
8,prad_2pi,4.239933794000535,12,0.3533278161667113,24,0.17666390808335564,8,signals,250,1306.5396005270013
1,piezo_jbot,5.7568985630005045,13,0.4428383510000388,26,0.2214191755000194,8,signals,250,1306.5396005270013
2,piezo_jbot,5.710488799999439,13,0.4392683692307261,26,0.21963418461536305,8,signals,250,1306.5396005270013
3,piezo_jbot,5.678791809999893,13,0.436830139230761,26,0.2184150696153805,8,signals,250,1306.5396005270013
4,piezo_jbot,5.30141700599961,13,0.4078013081538162,26,0.2039006540769081,8,signals,250,1306.5396005270013
5,piezo_jbot,5.241851568000129,13,0.40321935138462534,26,0.20160967569231267,8,signals,250,1306.5396005270013
6,piezo_jbot,5.515223120000883,13,0.4242479323077602,26,0.2121239661538801,8,signals,250,1306.5396005270013
7,piezo_jbot,5.249254905000271,13,0.40378883884617467,26,0.20189441942308733,8,signals,250,1306.5396005270013
8,piezo_jbot,5.024152574000254,12,0.41867938116668785,24,0.20933969058334392,8,signals,250,1306.5396005270013
1,hards_rate,7.6762977830003365,13,0.5904844448461797,26,0.29524222242308984,8,signals,250,1306.5396005270013
2,hards_rate,7.104691708000246,13,0.5465147467692497,26,0.27325737338462486,8,signals,250,1306.5396005270013
3,hards_rate,7.266083409000203,13,0.5589294930000156,26,0.2794647465000078,8,signals,250,1306.5396005270013
4,hards_rate,7.012504250000347,13,0.5394234038461806,26,0.2697117019230903,8,signals,250,1306.5396005270013
5,hards_rate,6.697612437999851,13,0.5152009567692193,26,0.25760047838460964,8,signals,250,1306.5396005270013
6,hards_rate,6.708844635000787,13,0.5160649719231375,26,0.25803248596156875,8,signals,250,1306.5396005270013
7,hards_rate,6.749507853999603,13,0.5191929118461233,26,0.25959645592306163,8,signals,250,1306.5396005270013
8,hards_rate,4.197556420998808,8,0.524694552624851,16,0.2623472763124255,8,signals,250,1306.5396005270013
1,cii_c_bright,6.4616514400004235,13,0.49705011076926336,26,0.24852505538463168,8,signals,250,1306.5396005270013
2,cii_c_bright,6.009356527998534,13,0.4622581944614257,26,0.23112909723071284,8,signals,250,1306.5396005270013
3,cii_c_bright,5.625778538998929,13,0.43275219530760994,26,0.21637609765380497,8,signals,250,1306.5396005270013
4,cii_c_bright,5.7418118820005475,13,0.4416778370769652,26,0.2208389185384826,8,signals,250,1306.5396005270013
5,cii_c_bright,5.718757160000678,13,0.43990439692312905,26,0.21995219846156452,8,signals,250,1306.5396005270013
6,cii_c_bright,5.908626219001235,13,0.4545097091539411,26,0.22725485457697056,8,signals,250,1306.5396005270013
7,cii_c_bright,5.952046446000168,13,0.4578497266153975,26,0.22892486330769876,8,signals,250,1306.5396005270013
8,cii_c_bright,5.222221983998679,12,0.43518516533322327,24,0.21759258266661163,8,signals,250,1306.5396005270013
1,balmer_h_to_d,4.3842904070006625,12,0.3653575339167219,24,0.18267876695836094,8,signals,250,1306.5396005270013
2,balmer_h_to_d,4.568786990999797,12,0.3807322492499831,24,0.19036612462499156,8,signals,250,1306.5396005270013
3,balmer_h_to_d,4.446872243999678,12,0.3705726869999732,24,0.1852863434999866,8,signals,250,1306.5396005270013
4,balmer_h_to_d,4.160560702999646,12,0.3467133919166372,24,0.1733566959583186,8,signals,250,1306.5396005270013
5,balmer_h_to_d,4.04182201599906,12,0.33681850133325497,24,0.16840925066662749,8,signals,250,1306.5396005270013
6,balmer_h_to_d,4.436945691999426,12,0.36974547433328553,24,0.18487273716664276,8,signals,250,1306.5396005270013
7,balmer_h_to_d,3.931740100000752,12,0.327645008333396,24,0.163822504166698,8,signals,250,1306.5396005270013
8,balmer_h_to_d,2.665848687998732,8,0.3332310859998415,16,0.16661554299992076,8,signals,250,1306.5396005270013
1,rf_power_net,8.3280947559997,13,0.6406226735384385,26,0.32031133676921925,8,signals,250,1306.5396005270013
2,rf_power_net,8.265170574999502,13,0.6357823519230386,26,0.3178911759615193,8,signals,250,1306.5396005270013
3,rf_power_net,8.14482143799978,13,0.6265247259999831,26,0.31326236299999155,8,signals,250,1306.5396005270013
4,rf_power_net,7.793293962999087,13,0.5994841509999298,26,0.2997420754999649,8,signals,250,1306.5396005270013
5,rf_power_net,7.571102530999269,13,0.5823925023845592,26,0.2911962511922796,8,signals,250,1306.5396005270013
6,rf_power_net,7.621405917998345,13,0.5862619936921803,26,0.2931309968460902,8,signals,250,1306.5396005270013
7,rf_power_net,7.440259393000815,13,0.5723276456154474,26,0.2861638228077237,8,signals,250,1306.5396005270013
8,rf_power_net,5.351059652000913,9,0.594562183555657,18,0.2972810917778285,8,signals,250,1306.5396005270013
1,rf_power_j4,8.200419156999487,13,0.6308014736153452,26,0.3154007368076726,8,signals,250,1306.5396005270013
2,rf_power_j4,7.992397522999454,13,0.6147998094614965,26,0.30739990473074824,8,signals,250,1306.5396005270013
3,rf_power_j4,7.794910078999237,13,0.5996084676153259,26,0.29980423380766297,8,signals,250,1306.5396005270013
4,rf_power_j4,7.988660749000701,13,0.6145123653077462,26,0.3072561826538731,8,signals,250,1306.5396005270013
5,rf_power_j4,8.25197770700106,13,0.6347675159231585,26,0.31738375796157925,8,signals,250,1306.5396005270013
6,rf_power_j4,7.609253033000641,13,0.5853271563846647,26,0.29266357819233235,8,signals,250,1306.5396005270013
7,rf_power_j4,7.472643977998814,13,0.5748187675383704,26,0.2874093837691852,8,signals,250,1306.5396005270013
8,rf_power_j4,5.361705963998247,9,0.5957451071109163,18,0.29787255355545816,8,signals,250,1306.5396005270013
1,rf_power_j3,5.66281413499928,13,0.4356010873076369,26,0.21780054365381846,8,signals,250,1306.5396005270013
2,rf_power_j3,6.135426990000269,13,0.471955922307713,26,0.2359779611538565,8,signals,250,1306.5396005270013
3,rf_power_j3,5.1382131000009394,13,0.3952471615385338,26,0.1976235807692669,8,signals,250,1306.5396005270013
4,rf_power_j3,5.346190274998662,13,0.4112454057691278,26,0.2056227028845639,8,signals,250,1306.5396005270013
5,rf_power_j3,5.297405278999577,13,0.4074927137691982,26,0.2037463568845991,8,signals,250,1306.5396005270013
6,rf_power_j3,4.91967132299942,13,0.37843625561534,26,0.18921812780767,8,signals,250,1306.5396005270013
7,rf_power_j3,5.625383374999728,13,0.4327217980769022,26,0.2163608990384511,8,signals,250,1306.5396005270013
8,rf_power_j3,3.6369892889997573,9,0.404109920999973,18,0.2020549604999865,8,signals,250,1306.5396005270013
1,rf_power_e,4.401890686000115,13,0.3386069758461627,26,0.16930348792308136,8,signals,250,1306.5396005270013
2,rf_power_e,6.031359940001494,13,0.4639507646154995,26,0.23197538230774975,8,signals,250,1306.5396005270013
3,rf_power_e,4.705707279999842,13,0.36197748307691097,26,0.18098874153845548,8,signals,250,1306.5396005270013
4,rf_power_e,3.7676396229999227,13,0.2898184325384556,26,0.1449092162692278,8,signals,250,1306.5396005270013
5,rf_power_e,4.923380591999376,13,0.378721583999952,26,0.189360791999976,8,signals,250,1306.5396005270013
6,rf_power_e,4.654393742999673,13,0.3580302879230518,26,0.1790151439615259,8,signals,250,1306.5396005270013
7,rf_power_e,5.872158289999788,13,0.4517044838461376,26,0.2258522419230688,8,signals,250,1306.5396005270013
8,rf_power_e,3.4211346880001656,9,0.38012607644446283,18,0.19006303822223142,8,signals,250,1306.5396005270013
1,rf_power_d,5.712711951999154,13,0.4394393809230118,26,0.2197196904615059,8,signals,250,1306.5396005270013
2,rf_power_d,4.744487243000549,13,0.36496055715388837,26,0.18248027857694418,8,signals,250,1306.5396005270013
3,rf_power_d,5.745641493998846,13,0.44197242261529585,26,0.22098621130764792,8,signals,250,1306.5396005270013
4,rf_power_d,5.0808122329999605,13,0.3908317102307662,26,0.1954158551153831,8,signals,250,1306.5396005270013
5,rf_power_d,5.736829826999383,13,0.4412946020768756,26,0.2206473010384378,8,signals,250,1306.5396005270013
6,rf_power_d,5.4643567059993075,13,0.420335131230716,26,0.210167565615358,8,signals,250,1306.5396005270013
7,rf_power_d,5.8711356059993705,13,0.4516258158461054,26,0.2258129079230527,8,signals,250,1306.5396005270013
8,rf_power_d,3.519808028000625,9,0.39108978088895835,18,0.19554489044447917,8,signals,250,1306.5396005270013
1,start_time,4.4199323169996205,13,0.33999479361535545,13,0.33999479361535545,8,signals,250,1306.5396005270013
2,start_time,3.9518379499986622,13,0.3039875346152817,13,0.3039875346152817,8,signals,250,1306.5396005270013
3,start_time,4.5242144120002195,13,0.3480164932307861,13,0.3480164932307861,8,signals,250,1306.5396005270013
4,start_time,4.482654481998907,13,0.34481957553837744,13,0.34481957553837744,8,signals,250,1306.5396005270013
5,start_time,4.435272108999925,13,0.34117477761537884,13,0.34117477761537884,8,signals,250,1306.5396005270013
6,start_time,4.113204028000837,13,0.3164003098462182,13,0.3164003098462182,8,signals,250,1306.5396005270013
7,start_time,4.34967582399986,13,0.3345904479999892,13,0.3345904479999892,8,signals,250,1306.5396005270013
8,start_time,2.9766790400008176,9,0.3307421155556464,9,0.3307421155556464,8,signals,250,1306.5396005270013
1,p_16_xmds,6.508531318999303,13,0.5006562553076387,26,0.25032812765381934,8,signals,250,1306.5396005270013
2,p_16_xmds,6.51085470200087,13,0.50083497707699,26,0.250417488538495,8,signals,250,1306.5396005270013
3,p_16_xmds,6.22553951899863,13,0.4788876553075869,26,0.23944382765379346,8,signals,250,1306.5396005270013
4,p_16_xmds,6.220023718000448,13,0.47846336292311137,26,0.23923168146155568,8,signals,250,1306.5396005270013
5,p_16_xmds,6.185232839001401,13,0.47578714146164625,26,0.23789357073082312,8,signals,250,1306.5396005270013
